,x,y,token,label
462,0.7662845,1.244197,νοστον,non_medium
463,8.475723,-0.19646716,αμειβομενος,medium
464,-0.33235157,-1.0997264,ουκετι,non_medium
465,-0.86124,-0.6005964,ενθαδε,non_medium
466,-0.6395557,-1.1365551,ειδως,non_medium
467,2.063911,-1.6856816,αυτων,non_medium
468,1.5806794,-0.9404965,δεμας,non_medium
469,-0.40731552,-1.8898103,εφʼ,non_medium
470,2.8080604,-1.9428622,μακρον,non_medium
471,0.42355934,-0.69068277,θειοιο,medium
472,0.19034879,-0.92322963,εκαστα,non_medium
473,-0.6690723,0.12455524,αρης,non_medium
474,1.6465775,-1.0095778,γαιῃ,non_medium
475,-0.03685899,-0.6922054,αιμα,non_medium
476,0.9105386,-0.25368282,λιην,non_medium
477,0.5402243,-0.25811452,σακος,non_medium
478,-1.9429086,-1.2464089,φρενα,non_medium
479,-0.36075592,-0.6086278,ηλθον,non_medium
480,2.0500944,-2.35078,κυνες,non_medium
481,1.5275257,-1.5156331,ιθακης,non_medium
482,-0.13842358,-1.4468032,βαλεν,non_medium
483,2.08178,-2.318215,δαιμων,non_medium
484,0.9612204,-0.06506195,ιστον,non_medium
485,8.802227,-0.0688089,οσσον,non_medium
486,-0.2403166,2.1686413,ηελιοιο,medium
487,0.20120327,-0.099570155,χροϊ,non_medium
488,2.0674694,1.7759367,βοων,non_medium
489,-0.26754716,-0.39603758,αμυμονος,non_medium
490,-1.211347,-1.1251979,φαιδιμος,non_medium
491,0.30455709,1.2270498,μνηστηρσιν,non_medium
492,3.5361505,0.35577494,ατρεϊδη,non_medium
493,0.55503345,-1.4095141,ευρυν,non_medium
494,1.9197574,-0.2937716,προσεειπεν,non_medium
495,-1.0935671,0.57363695,ανδρι,non_medium
496,-0.86788076,-0.80710465,ειδος,non_medium
497,0.11548315,0.07497462,θεαων,non_medium
498,-1.4284054,0.1782845,εχουσιν,non_medium
499,-0.7449644,-0.7062586,μελαινῃ,non_medium
500,1.7419132,0.46567935,οπποτε,non_medium
501,1.3805958,0.42493692,κεφαλης,non_medium
502,0.581725,0.1948032,ανωγει,non_medium
503,0.40770313,-2.5792735,θανατοιο,medium
504,-0.714667,-1.0256981,εγχεϊ,non_medium
505,0.3834003,-0.2946545,γυια,non_medium
506,3.0273268,3.2652683,μνηστηρων,non_medium
507,1.3096756,0.18763421,λαοι,non_medium
508,0.78601664,-0.57364273,υμιν,non_medium
509,1.7434622,1.7660519,αλα,non_medium
510,1.3662506,0.7950798,δευρο,non_medium
511,1.5141735,-0.2072441,εβη,non_medium
512,2.506215,1.7170857,δην,non_medium
513,-0.5254892,0.5294803,κρονιων,non_medium
514,0.37629116,0.68507725,σφι,non_medium
515,1.1116303,-0.31264415,αυτης,non_medium
516,2.4662676,-0.36343265,ξεινον,non_medium
517,4.3058977,-0.122430675,αχος,non_medium
518,-0.33331627,-0.5765228,ξιφος,non_medium
519,-0.59051657,-0.798612,φερον,non_medium
520,0.8763672,-1.384064,νοον,non_medium
521,2.709817,-0.13071829,αριστος,non_medium
522,0.17820157,0.76848674,εειπες,non_medium
523,1.816222,-0.64204353,θοην,non_medium
524,0.5890443,1.6714272,ικοντο,medium
525,1.0679451,1.6398203,χαλκεον,non_medium
526,1.3903283,1.8513553,ιδεσθαι,medium
527,0.7242337,1.3131123,εγγυς,non_medium
528,-0.009964208,0.5713208,θηκε,non_medium
529,0.9803557,-0.9297684,τρις,non_medium
530,1.1383585,0.8897727,ημος,non_medium
531,3.4583309,1.3903774,κρατος,non_medium
532,0.413729,-0.5559015,νοος,non_medium
533,-0.9963596,0.92040837,ουτος,non_medium
534,-0.38460845,-4.3758354,δυο,non_medium
535,-0.34258616,-0.31430906,τρωεσσιν,non_medium
536,3.4132593,-0.311533,μετεειπε,non_medium
537,-0.77458334,-0.6237477,ανδρας,non_medium
538,-1.9741473,-0.14932984,αντινοος,non_medium
539,0.614739,-1.7854487,γερον,non_medium
540,-1.626106,-0.054778602,διαν,non_medium
541,-0.19847691,1.223787,νεον,non_medium
542,-0.8489808,-2.8874223,αυτῃ,non_medium
543,0.49005485,0.24655087,ηματι,non_medium
544,-0.49565998,-0.3309468,χλαιναν,non_medium
545,-1.2318966,-0.6527637,εειπε,non_medium
546,0.5022914,-0.22838382,ιθυς,non_medium
547,1.1945637,-0.479872,συβωτης,non_medium
548,2.9780037,-0.49297047,εκτορος,non_medium
549,1.3303466,-1.609537,καρπαλιμως,non_medium
