verb|subjects|objects
εἴδω|θεός,φρήν,νόημα,λέων,ὅς,ὅς,ἐρέτης,ἐγώ,ἐγώ,ἐγώ,ὅς,ἐγώ,ἐγώ,σύ,ἐγώ,μήτηρ,νόος,αὐδή,σθένος,ἵππος,ἀνήρ,πᾶς,κῆδος,τις,Θέτις,Εὐρυνόμη,ὅς,Ἀχαιός,ὁ,χαλκός,ὅς,Ἀχαιός,ὁ,χαλκός,ὅς,ὅς,ὅς,Ζεύς,ὁ,μνηστήρ,μήτηρ,ὅς,τις,ὅς,Ἀφροδίτη,ὁ,Ἅρπυιαι,βασίλεια,φόνος,ἐγώ,ὅς,σύ,ἐγώ,σύ,ὅσος,ἀνήρ,Ἀπόλλων,πᾶς,σύ,θεός,ὅς,σύ,θεός,ὅς,σύ,ἐγώ,Τηλέμαχος,θεά,χθών,ὁ,χαλκός,τεῦχος,ῥινόν|Δαναοί,ὁ,μένος,χείρ,θεός,Ζεύς,μόρος,Ἀχιλλεύς,ἐπαρήγω,ἄγριος,βία,θυμός,μῆλον,δαίς,ἐγώ,παῖς,γυνή,ἔργον,ἕκαστος,τόξον,μάχομαι,χάρις,περιωπή,ἁλόθεν,θύελλα,κεφαλή,τεῦχος,φλέγμα,πάλιν,ὀφθαλμός,ἐγώ,τεῖχος,ἀπωθέω,ὁ,ἔναρα,φέρω,πᾶς,κλέος,τις,τόκος,ὁ,ἔργον,μητίομαι,οὗτος,γενεά,μιν,ἔνειμι,θυμός,ἐγώ,ἀριστερός,τῇ,πεδίον,χρώς,χαλκός,ἔγχος,γαστήρ,ποδώκεια,ναῦς,ἀφορμάω,Λυκάων,φωνή,σφεῖς,ἄστυ,ὁ,ἔγχος,πρό,γαστήρ,δῶμα,βένθος,κίων,γαῖα,οὐρανός,ἀμφίς,ἀκτή,ναῦς,πόλις,ἑταῖρος,συβώτης,σύ,ἤπιος,ὁ,αἰθήρ,σφεῖς,ἦμαρ,μῦθος,σύ,κέρδος,ἑταῖρος,μῆδος,Ὄλυμπος,κόρη,τέλος,Ζεύς,κόρη,Ἐρινύς,γάμος,ἐγώ,υἱός,τεύχω,θάνατος,κήρ,οὗτος,κέρδος,Τροίαθεν,φίλος,πόλινδε,εἶμι,σύ,δῶμα,Φαίαξ,εἴδω,σκοπός,ὅς,ἐγώ,εὖχος,θάνατος,κήρ,σφεῖς,ἐγώ,πᾶς,ἐγώ,πεδάω,δέω,κέλευθος,πόντος,ἐγώ,πᾶς,ἐγώ,πεδάω,δέω,κέλευθος,πόντος,ὄνομα,ἦμαρ,σύ,δῶμα,μιν,νόημα,βία,ἀήρ,ἕ,θυμός,χρῆμα,ἔγχος,ἕ,πόντος
ἀνέζω|Παφλαγών|ὁ,δίφρος,Ἴλιος,κεῖνος,κῆρ,εὐνή,ὁμόω,σφεῖς
γαίω|ὅς,ὁ|Κρονίων,κῦδος,κῦδος,πόλις,ναῦς,στεροπή,ὄλλυμι,ὄλλυμι,κῦδος,κορυφή,κῦδος,πόλις,ναῦς
ἀναρπάζω|καρδία,πατήρ,μήτηρ,θύελλα,ὁ,ἱκνέομαι,θύελλα,θύελλα,Θυέστης,Αἴγισθος,θύελλα,δαίμων,Ἀμφιτρίτη,ἀνήρ,ἔπος,ἄελλα|μιν,μάχη,τίθημι,δῆμος,χείρ,δαμάζω,τόξον,ὁ,οἶτος,μιν,ἀναρπάζω,ἰός,στῆθος,θυμός,ἐγώ,κέλευθος,προχοή,Αἴολος,ἱκνέομαι,μιν,πατρίς,εἰμί,πόντος,φέρω,ὄρος,ἱκνέομαι,μιν,πόντος,ἐσχατιά,δῶμα,προτέρω,ἠιών,λιμήν,ἐγώ,πόντος,φέρω,ἐγώ,κῆτος,ἐπισεύω,ἅλς,οἷος,ἐγώ,ἀγρόθεν,δεῦρο,δῶμα,ὁ
δωρέω|θεός|ἵππος
ἔργω|Ἄρης,ὁ,θεός,χθών,ὅς,Πάτροκλος,ἵημι,τάφρος,ἔργω,γέφυρα,ἕρκος,ὄμβρος,πτολίεθρον,ὁ,μήτηρ,ὀχεύς,θώραξ,ζυγόν,ὅς,Ὑρμίνη,Μύρσινος,πέτρα,Ἀλήσιον,ἀρχός,ναῦς,Ἐπειός,Ἀκάμας,Πείροος,Ἑλλήσποντος,πτολίεθρον,Φρυγίη,Ἑλλήσποντος,σύ,φημί,υἱός,οὐδός,ἔργω,ἐγώ,ὁ,μήτηρ,ὀχεύς,θώραξ,ὅς,κλαγγή,Ἀχαιός,σύ,θύρα|υἱός,βουλή,πόλεμος,πόα,λωτός,κρόκος,ὑάκινθος,φάλαγξ,ναῦς,πόλις,ἐπιβαίνω,ποινή,ναῦς,πύργος,ἵππος,ἀνήρ,ὁ,σφεῖς,πᾶς,κτῆσις,χρώς,παῖς,μυῖα,ὕπνος,συνόχωκα,ἄντομαι,ὁ,ὅσος,ἀνήρ,Θρᾷξ,ὅσος,Τρώς,ὅρκος,τις,πᾶς,κτῆσις,ὅσος,ὁ,καίνυμαι,ὅσος,κτέομαι,ἐντός,σφεῖς,περάω,λαός,δράκων,χάρμη,αὐτός,στῆθος,ἐκτελέω,Τρώς,περάω,λαός,δράκων,ἐγώ,μίγνυμι,δῶμα,χρώς,παῖς,μυῖα,ὕπνος,συνόχωκα,ἄντομαι,τις,μένος,χείρ,ἐκεῖνος,τιμή,ὁ,ἑταῖρος,ὅσος,ἄλλος,καπνός,κῦμα,ναῦς,σκόπελος,σύ,ἐκεῖσε,κακός,ἐγώ,δόμος
ἀφήκω||κεραυνός,ἵππος,χαμᾶζε
σκοπιάζω|Ἀχαιός,ἀυτή,τις|ὁποτέρωθε,κλονέω,οὐρανός,σύ,ὑπισχνέομαι,ἀνήρ,νύξ
ὑπόρνυμι|Μοῦσα|
καλέω|πατήρ,κῆλον,Ἀχιλλεύς,Ἥρα,ὅς,Ἴασος,τις,Ἀχιλλεύς,ὅσος,ἐγώ,σύ,ὅς,ἀμφίπολος,Ἕκτωρ,ἄλλος,σύ,θεός,ἀνήρ,ὁ,ὅς,Ἶρις,Ἀπόλλων,ὁ,Ἀπόλλων,ὅς,τις,αὐτός,σύ,ἐγώ,ὅσος,ὅς,Ἀχιλλεύς,Ζεύς,θέμις,Ἕκτωρ,ἐγώ,ὅς,σύ,ἐγώ,γένος,Κρόνος,σύ,ὁ,τις,παῖς,λαός,τις,τις,πατήρ,μήτηρ,ἐγώ,οὐρανός,ὅς,Ἀστυάναξ,Τρώς,Ζεύς,ἄριστος,ὁ,ὅς,κολώνη,Ζεύς,Ἀγαμέμνων,τις,Ἀλέξανδρος,σύ,Πρίαμος,θεός,θεός,κάρα,ἐγώ,ὁ,σύ,σύ,θεός,ἀνήρ,ὁ,Ἑρμῆς,ποταμός,θεός,ἀνήρ,Πρίαμος,ἀστήρ,ὅς,αὐγή,μηρός,Τηλέμαχος,ὁ,τις,πατήρ,ἐκεῖνος,ὅς,τις,ὁ,ὁ,ἐγώ,καλέω,ὅς,ἐγώ,ὁ,ἐλαία,ἄντρον,ὁ,ἄντρον,ὅς,δμώς,ἄλλος,δμώς,ἄλλος,Φαίαξ,μήτηρ,πατήρ,ἄλλος,ὅς,ἐγώ,ὅστις,ἐγώ,ἐγώ,σανίς,πατήρ,σύ,ὁ,ὁ,ὁ,Ποσειδεών,ἀνήρ,Αἴγισθος,τις,Θεοκλύμενος,Τηλέμαχος,ὁ,ὕπνος,ὅς,ξένος,ὁ,ὁ,ὅς,θυμός,ἕ,ὁ,μήτηρ,ὁ,τις,ὅς,ὁ,ὁ,υἱός,ὅς,γῆρας,τοιόσδε,μίμνω,ὁ,θεός,Τηλέμαχος,Τηλέμαχος,χείρ,θεός,πᾶς,θεός|Ἀφροδίτη,στρατός,ἀγορά,λαός,Ἀπόλλων,δῶμα,Ἶρις,σφεῖς,ἔπος,Αἴας,Μενέλαος,Θέτις,ἆσσον,ἕ,ἔπος,δῶρον,Πρίαμος,Ἕκτωρ,βουλή,ὁ,ὅς,μεταλλάω,αὐτός,κόλπος,ὁ,ὁ,δεσμός,ἑκατόγχειρος,Ὄλυμπος,ὅς,Ἑλένη,θεός,σῖτος,οἶνος,Αἴας,Ἰδομενεύς,ναῦς,Αἴας,ἀμφότερος,φῦλον,δεῦρο,ἔρχομαι,λαός,Ποσειδεών,πόλεμος,δῶμα,ἱκνέομαι,Ἕκτωρ,μάχη,μένος,ὀδύνη,μιν,Ἀχαιός,φύζα,δεῦρο,ὅς,τόξον,ὁ,κλέος,ἐγώ,πένθος,συμμητιάομαι,μιν,ναός,Πάρις,εἶπον,ἀκούω,Ἄργος,Ἄλος,Ἀλόπη,Τραχίς,φθία,Ἑλλάς,θεός,ἀγορά,καλέω,ἄστυ,κῆρυξ,ἀρνός,Πρίαμος,εἰμί,Τρώς,κακός,ῥάπτω,ἐγώ,ἀθάνατος,μιν,ἕ,ἐγώ,ἐνθάδε,ἄριστος,ἀριστεύς,τόξον,ὁ,οἶτος,μιν,ἀναρπάζω,σύ,εἷς,ὀπυίω,καλέω,γαῖα,οὐρανός,θάλασσα,ἠέλιος,σελήνη,ὁ,ὅς,ἄμαξα,Ὠρίων,λουτρόν,πατήρ,ὅς,ἐπίκλησις,ὁ,ὅς,περκνός,πεδίον,καταβαίνω,ὅρκιον,Ἄρης,ὑσμίνη,ἀριστεύς,θεός,ἀγορά,κυνέη,κεφαλή,κάρα,αὐτός,ἔντεα,Βουπρασίον,ἵππος,πέτρα,καλέω,μῆδος,ὅς,τόξον,ὁ,κλέος,ἐγώ,πένθος,σύ,ἔργον,ὅστις,κεῖνος,κῆρ,εὐνή,ὁμόω,σφεῖς,οἶκος,νέομαι,σύ,δεῦρο,καλέω,Ἑλένη,τις,σύ,θάνατος,ἐγώ,θάνατος,σύ,ὦμος,σύ,αἰδώς,ναῦς,χρώς,κόσμος,θάλαμος,Ἀφροδίτη,μῦθος,ἀγορά,ἥρως,μῆνις,Ἀγαμέμνων,πόλεμος,ἀλκή,ὁ,δεσμός,ἑκατόγχειρος,Ὄλυμπος,ὅς,Λητώ,Ἥφαιστος,ὅς,ὁ,ὅς,ἰσχίον,ἴσχιον,κοτύλη,μιν,πατήρ,Εὐρύκλεια,Εὐρύκλεια,Τηλέμαχος,βουκόλος,συβώτης,ἕ,ἔπος,μιν,ὅς,δεῦρο,κῆπος,Λαέρτης,ὅδε,φρήν,μῆτις,λαός,φθίω,γόνος,πτωχός,ἕ,ἐγώ,κῆρ,Ἰθάκηνδε,ἕ,υἱός,μένος,φρήν,ἀγορά,Ἀχαιός,μνηστήρ,μῆλον,βοῦς,πᾶς,Σπάρτη,ἐγώ,Εὐρύκλεια,ἔπος,δεῦρο,ξένος,ὁ,βασιλεύς,βουλή,ἵνα,μιν,ὄνομα,σύ,ἀγορά,ξένος,ἐγώ,ἐκεῖθεν,δεῦρο,ὁ,ὅς,παῖς,αὖθι,ἐγώ,μέγαρον,ὁ,σύ,ἐγώ,βίοτος,κατέδω,ὅδε,καλέω,θύρα,θύρα,θύρα,ἐγώ,ἀυτμή,ἐγώ,ἐγώ,θάνατος,μόρος,οἶκόνδε,βοῦς,ὁ,ἑταῖρος,ἕ,χείρ,ἔπος,ὁ,θαλαμόνδε,ἕ,βλέφαρον,Πλειάδες,Βοώτης,ἄρκτος,ὅς,ἐπίκλησις,Ὠρίων,γέρων,ξένος,θεός,ἱερόν,πομπή,γαῖα,κακός,πῆμα,γαῖα,ἀγορά,ὁ,ὄλεθρος,σύ,δεῦρο,εἶμι,ἀεικής,σύ,ἀγγελία,ὅς,μέγαρον,θεοπρόπος,ἕ,ὑφορβός,ξένος,δεῖπνος,ἔργον,σφεῖς,γέρων,ἐνθάδε,ἕ,ἀγορά,Ἀχαιός,οἶνος,μῦθος,λαός,ἀγείρω,ἀγορά,ἥρως,μῦθος,πᾶς,δῶμα,ἕ,ἕ,συβώτης,ἄρτος,κάνεον,κρέας,ἕ,μιν,ὁ
παραπείθω|βασιλεύς,ἥρως,ἀνήρ,ἥρως,ὁ,σύ,Ὀδυσσεύς,ὅς,δόμος,κτῆμα|Πηλείων,Ἀγαμέμνων,ἑταῖρος,φρήν,ἐγώ,φρήν,αἴσιμος,κεῖνος,κῆρ,εὐνή,ὁμόω,σφεῖς,μνηστήρ,μάχομαι,ἀμύνω,ἕ,πόντος,Ὀδυσσεύς,ἐγώ,Φοινίκη
ἐπαρκέω|ὅς,κόρη,ὁ,Ἀχιλλεύς,ἀνήρ,Τηλέμαχος,τις|ὁ,χρυσός,πόλεμος,ἕ,ὄλεθρος,χείρ,ἐγώ,δῶμα,κακός,ὀδύνη,ὁ
προβίβημι|Δηίφοβος|ὁ,ἀσπίς
