,x,y,token,label
514,1.5347321,-0.6981945,οικοι,non_verb
515,1.2375214,-0.3743582,εχειν,non_verb
516,-0.7011257,1.0289366,Κλυταιμνηστρης,non_verb
517,-0.7015098,1.0288347,προβεβουλα,non_verb
518,-0.6968821,1.0275652,κουριδιης,non_verb
519,-0.7064291,1.0334462,αλοχου,medium
520,-0.93873453,-0.19977136,εθεν,non_verb
521,1.0915266,1.3697262,χερειων,non_verb
522,-0.41549647,1.9035758,δεμας,non_verb
523,-0.21833616,0.052594606,ουδε,non_verb
524,-0.46377426,1.2806834,φυην,non_verb
525,1.7734107,-0.52510977,φρενας,non_verb
526,1.4527466,-1.1144764,εργα,non_verb
527,1.4667777,-0.31510016,εθελω,active
528,-0.14960435,-0.34900895,παλιν,non_verb
529,2.0394545,-0.5564179,αμεινον,active
530,1.0859593,-0.16290766,βουλομʼ,non_verb
531,-1.6286067,-1.2054007,σων,non_verb
532,0.15194921,1.76638,εμμεναι,medium
533,0.052286047,-0.33838597,απολεσθαι,medium
534,1.0963402,-0.6920034,γερας,non_verb
535,0.108359136,-1.6138977,αυτιχʼ,non_verb
536,1.8517362,-0.7604162,ετοιμασατʼ,non_verb
537,-0.31129548,-0.7480539,οιος,non_verb
538,1.8517699,-0.7603349,αγεραστος,non_verb
539,1.851924,-0.7608434,εω,active
540,0.39074615,0.07806132,εοικε,non_verb
541,1.0906521,-0.68445385,λευσσετε,active
542,1.0895537,-0.6889078,ερχεται,medium
543,1.0642465,-0.36485615,αλλῃ,non_verb
544,0.7373709,0.80189294,ημειβετʼ,non_verb
545,0.99472755,-0.03405043,επειτα,non_verb
546,-0.44448534,-0.46843046,ποδαρκης,non_verb
547,2.134757,0.42580965,κυδιστε,active
548,0.3670488,-0.1544943,φιλοκτεανωτατε,active
549,0.3702983,-0.16105153,δωσουσι,active
550,0.3638913,-0.15651433,μεγαθυμοι,non_verb
551,2.1175246,0.013157434,που,non_verb
